translation_id,target,category,event_count
murray_1919,MIND,moral_evaluation,19
murray_1919,MIND,scale_intensity,25
murray_1919,MOON,appearance_age,2
murray_1919,MORTALS,affect_state,3
murray_1919,MORTALS,appearance_age,26
murray_1919,MORTALS,behavior_disposition,5
murray_1919,MORTALS,cognitive_evaluation,3
murray_1919,MORTALS,moral_evaluation,25
murray_1919,MORTALS,scale_intensity,16
murray_1919,NAUSICAA,appearance_age,2
murray_1919,NAUSICAA,color_hue,3
murray_1919,NAUSICAA,color_material,2
murray_1919,NESTOR,affect_state,2
murray_1919,NESTOR,appearance_age,6
murray_1919,NESTOR,cognitive_evaluation,4
murray_1919,NESTOR,color_hue,2
murray_1919,NESTOR,color_material,2
murray_1919,NESTOR,moral_evaluation,8
murray_1919,NESTOR,scale_intensity,5
murray_1919,NIGHT,affect_state,2
murray_1919,NIGHT,color_hue,5
murray_1919,NIGHT,luminosity,3
murray_1919,NIGHT,scale_intensity,6
murray_1919,ODYSSEUS,affect_state,28
murray_1919,ODYSSEUS,agency_capacity,29
murray_1919,ODYSSEUS,appearance_age,35
murray_1919,ODYSSEUS,behavior_disposition,10
murray_1919,ODYSSEUS,cognitive_evaluation,32
murray_1919,ODYSSEUS,color_complex,3
murray_1919,ODYSSEUS,color_hue,7
murray_1919,ODYSSEUS,color_material,16
murray_1919,ODYSSEUS,luminosity,6
murray_1919,ODYSSEUS,moral_evaluation,81
murray_1919,ODYSSEUS,scale_intensity,63
murray_1919,PALACE,affect_state,2
murray_1919,PALACE,appearance_age,21
murray_1919,PALACE,behavior_disposition,4
murray_1919,PALACE,cognitive_evaluation,5
murray_1919,PALACE,color_material,3
murray_1919,PALACE,luminosity,3
murray_1919,PALACE,moral_evaluation,5
murray_1919,PALACE,scale_intensity,33
murray_1919,PENELOPE,affect_state,2
murray_1919,PENELOPE,appearance_age,6
murray_1919,PENELOPE,behavior_disposition,2
murray_1919,PENELOPE,cognitive_evaluation,50
murray_1919,PENELOPE,color_material,2
murray_1919,PENELOPE,moral_evaluation,10
murray_1919,PENELOPE,scale_intensity,8
murray_1919,POSEIDON,agency_capacity,4
murray_1919,POSEIDON,appearance_age,2
murray_1919,POSEIDON,cognitive_evaluation,5
murray_1919,POSEIDON,moral_evaluation,9
murray_1919,POSEIDON,scale_intensity,8
murray_1919,SEA,affect_state,2
murray_1919,SEA,appearance_age,15
murray_1919,SEA,cognitive_evaluation,2
murray_1919,SEA,color_complex,7
murray_1919,SEA,color_hue,31
murray_1919,SEA,luminosity,9
murray_1919,SEA,moral_evaluation,9
murray_1919,SEA,scale_intensity,88
murray_1919,SHIP,appearance_age,4
murray_1919,SHIP,cognitive_evaluation,2
murray_1919,SHIP,color_hue,46
murray_1919,SHIP,luminosity,5
murray_1919,SHIP,moral_evaluation,3
murray_1919,SHIP,scale_intensity,13
murray_1919,SHIP,social_status,3
murray_1919,SKY,luminosity,2
murray_1919,SKY,moral_evaluation,2
murray_1919,SORROW,affect_state,9
murray_1919,SORROW,cognitive_evaluation,3
murray_1919,SORROW,moral_evaluation,3
murray_1919,SORROW,scale_intensity,10
murray_1919,SPEAR,color_complex,3
murray_1919,SPEAR,color_material,12
murray_1919,SPEAR,scale_intensity,15
murray_1919,SPEECH,affect_state,5
murray_1919,SPEECH,appearance_age,3
murray_1919,SPEECH,behavior_disposition,3
murray_1919,SPEECH,cognitive_evaluation,8
murray_1919,SPEECH,moral_evaluation,34
murray_1919,STORM,affect_state,3
murray_1919,STORM,agency_capacity,5
murray_1919,STORM,appearance_age,8
murray_1919,STORM,behavior_disposition,4
murray_1919,STORM,moral_evaluation,8
murray_1919,SUITORS,appearance_age,4
murray_1919,SUITORS,behavior_disposition,5
murray_1919,SUITORS,cognitive_evaluation,3
murray_1919,SUITORS,moral_evaluation,16
murray_1919,SUITORS,scale_intensity,2
murray_1919,SUITORS,social_status,10
murray_1919,SUN,luminosity,6
murray_1919,SUN,moral_evaluation,2
murray_1919,SUN,scale_intensity,7
murray_1919,SWORD,agency_capacity,2
murray_1919,SWORD,appearance_age,2
murray_1919,SWORD,color_material,6
murray_1919,SWORD,luminosity,2
murray_1919,SWORD,scale_intensity,4
murray_1919,TEIRESIAS,appearance_age,2
murray_1919,TEIRESIAS,color_material,2
murray_1919,TELEMACHUS,agency_capacity,7
murray_1919,TELEMACHUS,appearance_age,10
murray_1919,TELEMACHUS,cognitive_evaluation,48
murray_1919,TELEMACHUS,color_hue,4
murray_1919,TELEMACHUS,color_material,4
murray_1919,TELEMACHUS,moral_evaluation,15
murray_1919,TELEMACHUS,scale_intensity,20
murray_1919,TROY,moral_evaluation,2
murray_1919,WAR,moral_evaluation,10
murray_1919,WAR,scale_intensity,3
murray_1919,WINE,appearance_age,3
murray_1919,WINE,cognitive_evaluation,4
murray_1919,WINE,color_hue,9
murray_1919,WINE,color_material,3
murray_1919,WINE,moral_evaluation,3
murray_1919,WINE,scale_intensity,3
murray_1919,ZEUS,affect_state,8
murray_1919,ZEUS,agency_capacity,6
murray_1919,ZEUS,appearance_age,27
murray_1919,ZEUS,behavior_disposition,2
murray_1919,ZEUS,cognitive_evaluation,10
murray_1919,ZEUS,color_complex,2
murray_1919,ZEUS,color_hue,10
murray_1919,ZEUS,color_material,16
murray_1919,ZEUS,luminosity,7
murray_1919,ZEUS,moral_evaluation,34
murray_1919,ZEUS,scale_intensity,60
pope_1726,ACHAEANS,behavior_disposition,2
pope_1726,ACHAEANS,scale_intensity,2
pope_1726,ACHILLES,agency_capacity,2
pope_1726,ACHILLES,appearance_age,2
pope_1726,ACHILLES,behavior_disposition,4
pope_1726,ACHILLES,cognitive_evaluation,2
pope_1726,ACHILLES,moral_evaluation,2
pope_1726,ACHILLES,scale_intensity,11
pope_1726,ALCINOUS,affect_state,2
pope_1726,ALCINOUS,agency_capacity,2
pope_1726,ALCINOUS,behavior_disposition,2
pope_1726,ALCINOUS,cognitive_evaluation,2
pope_1726,ALCINOUS,color_material,4
pope_1726,ALCINOUS,luminosity,4
pope_1726,ALCINOUS,moral_evaluation,8
pope_1726,ALCINOUS,scale_intensity,13
pope_1726,ALCINOUS,social_status,3
pope_1726,ANGER,agency_capacity,5
pope_1726,ANGER,appearance_age,5
pope_1726,ANGER,behavior_disposition,8
pope_1726,ANGER,cognitive_evaluation,3
pope_1726,ANGER,color_hue,2
pope_1726,ANGER,moral_evaluation,11
pope_1726,ANGER,scale_intensity,2
pope_1726,ANTINOUS,affect_state,2
pope_1726,ANTINOUS,behavior_disposition,7
pope_1726,ANTINOUS,cognitive_evaluation,2
pope_1726,ANTINOUS,color_material,2
pope_1726,ANTINOUS,luminosity,3
pope_1726,ANTINOUS,moral_evaluation,6
pope_1726,ANTINOUS,scale_intensity,6
pope_1726,ANTINOUS,social_status,2
pope_1726,ARETE,behavior_disposition,3
pope_1726,ARETE,color_hue,2
pope_1726,ARETE,luminosity,2
pope_1726,ATHENA,affect_state,3
pope_1726,ATHENA,agency_capacity,8
pope_1726,ATHENA,appearance_age,8
pope_1726,ATHENA,behavior_disposition,4
pope_1726,ATHENA,cognitive_evaluation,3
pope_1726,ATHENA,color_material,8
pope_1726,ATHENA,luminosity,7
pope_1726,ATHENA,moral_evaluation,14
pope_1726,ATHENA,scale_intensity,23
pope_1726,ATHENA,social_status,4
pope_1726,BLOOD,behavior_disposition,2
pope_1726,BLOOD,color_hue,6
pope_1726,BLOOD,moral_evaluation,2
pope_1726,BLOOD,scale_intensity,2
pope_1726,BOW,agency_capacity,2
pope_1726,BOW,appearance_age,2
pope_1726,BOW,color_material,2
pope_1726,BOW,scale_intensity,2
pope_1726,CALYPSO,agency_capacity,2
pope_1726,CALYPSO,appearance_age,2
pope_1726,CALYPSO,scale_intensity,3
pope_1726,CIRCE,affect_state,5
pope_1726,CIRCE,appearance_age,2
pope_1726,CIRCE,behavior_disposition,3
pope_1726,CIRCE,color_hue,2
pope_1726,CIRCE,luminosity,2
pope_1726,CIRCE,moral_evaluation,5
pope_1726,CIRCE,scale_intensity,4
pope_1726,CLYTEMNESTRA,moral_evaluation,2
pope_1726,DAWN,color_complex,9
pope_1726,DAWN,color_hue,2
pope_1726,DEATH,affect_state,2
pope_1726,DEATH,behavior_disposition,2
pope_1726,DEATH,color_hue,4
pope_1726,DEATH,moral_evaluation,3
pope_1726,DEATH,scale_intensity,6
pope_1726,DEMODOCUS,moral_evaluation,2
pope_1726,EARTH,affect_state,5
pope_1726,EARTH,appearance_age,3
pope_1726,EARTH,behavior_disposition,2
pope_1726,EARTH,color_hue,5
pope_1726,EARTH,luminosity,5
pope_1726,EARTH,moral_evaluation,10
pope_1726,EARTH,scale_intensity,12
pope_1726,EARTH,social_status,2
pope_1726,EUMAEUS,affect_state,3
pope_1726,EUMAEUS,agency_capacity,4
pope_1726,EUMAEUS,appearance_age,3
pope_1726,EUMAEUS,behavior_disposition,7
pope_1726,EUMAEUS,cognitive_evaluation,2
pope_1726,EUMAEUS,luminosity,3
pope_1726,EUMAEUS,moral_evaluation,14
pope_1726,EUMAEUS,scale_intensity,5
pope_1726,EUMAEUS,social_status,3
pope_1726,EURYCLEIA,affect_state,2
pope_1726,EURYCLEIA,appearance_age,5
pope_1726,EURYCLEIA,cognitive_evaluation,2
pope_1726,EURYCLEIA,scale_intensity,3
pope_1726,EURYCLEIA,social_status,2
pope_1726,EURYMACHUS,behavior_disposition,2
pope_1726,EURYMACHUS,color_material,2
pope_1726,EURYMACHUS,moral_evaluation,3
pope_1726,EURYMACHUS,scale_intensity,4
pope_1726,FATE,affect_state,5
pope_1726,FATE,agency_capacity,2
pope_1726,FATE,appearance_age,2
pope_1726,FATE,color_hue,6
pope_1726,FATE,moral_evaluation,10
pope_1726,FATE,scale_intensity,10
pope_1726,FATE,social_status,3
pope_1726,FIRE,color_material,5
pope_1726,FIRE,moral_evaluation,5
pope_1726,GENERIC_DAUGHTER,appearance_age,3
pope_1726,GENERIC_DAUGHTER,scale_intensity,2
pope_1726,GENERIC_FATHER,behavior_disposition,2
pope_1726,GENERIC_FATHER,moral_evaluation,6
pope_1726,GENERIC_FATHER,scale_intensity,7
pope_1726,GENERIC_FRIEND,appearance_age,4
pope_1726,GENERIC_FRIEND,moral_evaluation,9
pope_1726,GENERIC_FRIEND,scale_intensity,3
pope_1726,GENERIC_FRIEND,social_status,2
pope_1726,GENERIC_GOD,affect_state,2
pope_1726,GENERIC_GOD,agency_capacity,2
pope_1726,GENERIC_GOD,appearance_age,4
pope_1726,GENERIC_GOD,luminosity,2
pope_1726,GENERIC_GOD,moral_evaluation,7
pope_1726,GENERIC_GOD,scale_intensity,5
pope_1726,GENERIC_GODDESS,moral_evaluation,2
pope_1726,GENERIC_GODDESS,scale_intensity,3
pope_1726,GENERIC_GUEST,affect_state,3
pope_1726,GENERIC_GUEST,appearance_age,3
pope_1726,GENERIC_GUEST,behavior_disposition,6
pope_1726,GENERIC_GUEST,moral_evaluation,6
pope_1726,GENERIC_GUEST,scale_intensity,3
pope_1726,GENERIC_GUEST,social_status,9
pope_1726,GENERIC_HERO,affect_state,5
pope_1726,GENERIC_HERO,agency_capacity,2
pope_1726,GENERIC_HERO,appearance_age,5
pope_1726,GENERIC_HERO,behavior_disposition,2
pope_1726,GENERIC_HERO,color_material,2
pope_1726,GENERIC_HERO,moral_evaluation,3
pope_1726,GENERIC_HOST,agency_capacity,2
pope_1726,GENERIC_HOST,moral_evaluation,2
pope_1726,GENERIC_KING,affect_state,2
pope_1726,GENERIC_KING,agency_capacity,3
pope_1726,GENERIC_KING,appearance_age,2
pope_1726,GENERIC_KING,behavior_disposition,3
pope_1726,GENERIC_KING,color_material,3
pope_1726,GENERIC_KING,moral_evaluation,6
pope_1726,GENERIC_KING,scale_intensity,3
pope_1726,GENERIC_KING,social_status,2
pope_1726,GENERIC_MAN,affect_state,6
pope_1726,GENERIC_MAN,agency_capacity,6
pope_1726,GENERIC_MAN,appearance_age,8
pope_1726,GENERIC_MAN,cognitive_evaluation,7
pope_1726,GENERIC_MAN,moral_evaluation,17
pope_1726,GENERIC_MAN,scale_intensity,10
pope_1726,GENERIC_MAN,social_status,2
pope_1726,GENERIC_MOTHER,social_status,3
pope_1726,GENERIC_NYMPH,appearance_age,3
pope_1726,GENERIC_NYMPH,color_material,3
pope_1726,GENERIC_NYMPH,moral_evaluation,3
pope_1726,GENERIC_QUEEN,affect_state,4
pope_1726,GENERIC_QUEEN,appearance_age,2
pope_1726,GENERIC_QUEEN,cognitive_evaluation,4
pope_1726,GENERIC_QUEEN,luminosity,2
pope_1726,GENERIC_QUEEN,moral_evaluation,7
pope_1726,GENERIC_SERVANT,moral_evaluation,4
pope_1726,GENERIC_SHORE,affect_state,3
pope_1726,GENERIC_SHORE,behavior_disposition,4
pope_1726,GENERIC_SHORE,color_hue,3
pope_1726,GENERIC_SHORE,moral_evaluation,2
pope_1726,GENERIC_SHORE,scale_intensity,8
pope_1726,GENERIC_SLAVE,behavior_disposition,2
pope_1726,GENERIC_SLAVE,moral_evaluation,5
pope_1726,GENERIC_SON,affect_state,3
pope_1726,GENERIC_SON,appearance_age,2
pope_1726,GENERIC_SON,behavior_disposition,4
pope_1726,GENERIC_SON,cognitive_evaluation,2
pope_1726,GENERIC_SON,moral_evaluation,11
pope_1726,GENERIC_SON,scale_intensity,5
pope_1726,GENERIC_SON,social_status,3
pope_1726,GENERIC_STRANGER,affect_state,2
pope_1726,GENERIC_STRANGER,appearance_age,2
pope_1726,GENERIC_STRANGER,behavior_disposition,4
pope_1726,GENERIC_STRANGER,luminosity,2
pope_1726,GENERIC_STRANGER,moral_evaluation,11
pope_1726,GENERIC_STRANGER,scale_intensity,2
pope_1726,GENERIC_WOMAN,moral_evaluation,2
pope_1726,GODS,affect_state,4
pope_1726,GODS,appearance_age,3
pope_1726,GODS,cognitive_evaluation,2
pope_1726,GODS,moral_evaluation,17
pope_1726,GODS,scale_intensity,6
pope_1726,HELEN,color_material,2
pope_1726,HELEN,luminosity,3
pope_1726,HELEN,scale_intensity,3
pope_1726,HELEN,social_status,2
pope_1726,HERMES,agency_capacity,2
pope_1726,HERMES,behavior_disposition,2
pope_1726,HERMES,luminosity,2
pope_1726,HERMES,moral_evaluation,2
pope_1726,HERMES,scale_intensity,2
pope_1726,HOME,scale_intensity,7
pope_1726,ITHACA,appearance_age,2
pope_1726,ITHACA,scale_intensity,2
pope_1726,JOURNEY,affect_state,7
pope_1726,JOURNEY,appearance_age,2
pope_1726,JOURNEY,behavior_disposition,2
pope_1726,JOURNEY,luminosity,3
pope_1726,JOURNEY,moral_evaluation,6
pope_1726,JOURNEY,scale_intensity,4
pope_1726,JOURNEY,social_status,3
pope_1726,LAERTES,affect_state,8
pope_1726,LAERTES,appearance_age,11
pope_1726,LAERTES,behavior_disposition,2
pope_1726,LAERTES,moral_evaluation,10
pope_1726,LAERTES,scale_intensity,5
pope_1726,MELANTHIUS,moral_evaluation,3
pope_1726,MELANTHIUS,scale_intensity,2
pope_1726,MELANTHO,appearance_age,2
pope_1726,MENELAUS,cognitive_evaluation,2
pope_1726,MENELAUS,moral_evaluation,3
pope_1726,MENELAUS,scale_intensity,2
pope_1726,MIND,affect_state,19
pope_1726,MIND,agency_capacity,4
pope_1726,MIND,appearance_age,5
pope_1726,MIND,behavior_disposition,19
pope_1726,MIND,cognitive_evaluation,11
pope_1726,MIND,moral_evaluation,24
pope_1726,MIND,scale_intensity,16
pope_1726,MIND,social_status,7
pope_1726,MORTALS,affect_state,2
pope_1726,MORTALS,appearance_age,2
pope_1726,MORTALS,behavior_disposition,6
pope_1726,MORTALS,moral_evaluation,16
pope_1726,MORTALS,scale_intensity,2
pope_1726,NAUSICAA,luminosity,4
pope_1726,NAUSICAA,moral_evaluation,2
pope_1726,NAUSICAA,social_status,3
pope_1726,NESTOR,affect_state,3
pope_1726,NESTOR,appearance_age,8
pope_1726,NESTOR,behavior_disposition,3
pope_1726,NESTOR,luminosity,2
pope_1726,NESTOR,moral_evaluation,5
pope_1726,NESTOR,scale_intensity,4
pope_1726,NESTOR,social_status,2
pope_1726,NIGHT,affect_state,2
pope_1726,NIGHT,color_hue,6
pope_1726,NIGHT,moral_evaluation,4
pope_1726,NIGHT,scale_intensity,5
pope_1726,ODYSSEUS,affect_state,23
pope_1726,ODYSSEUS,agency_capacity,14
pope_1726,ODYSSEUS,appearance_age,30
pope_1726,ODYSSEUS,behavior_disposition,21
pope_1726,ODYSSEUS,cognitive_evaluation,12
pope_1726,ODYSSEUS,color_hue,18
pope_1726,ODYSSEUS,color_material,13
pope_1726,ODYSSEUS,luminosity,13
pope_1726,ODYSSEUS,moral_evaluation,45
pope_1726,ODYSSEUS,scale_intensity,77
pope_1726,ODYSSEUS,social_status,16
pope_1726,ORESTES,appearance_age,3
pope_1726,PALACE,agency_capacity,2
pope_1726,PALACE,appearance_age,2
pope_1726,PALACE,behavior_disposition,2
pope_1726,PALACE,color_hue,2
pope_1726,PALACE,moral_evaluation,5
pope_1726,PALACE,scale_intensity,4
pope_1726,PALACE,social_status,2
pope_1726,PENELOPE,appearance_age,2
pope_1726,PENELOPE,behavior_disposition,2
pope_1726,PENELOPE,moral_evaluation,10
pope_1726,PENELOPE,scale_intensity,4
pope_1726,PENELOPE,social_status,4
pope_1726,POSEIDON,affect_state,8
pope_1726,POSEIDON,appearance_age,4
pope_1726,POSEIDON,behavior_disposition,3
pope_1726,POSEIDON,color_hue,2
pope_1726,POSEIDON,luminosity,2
pope_1726,POSEIDON,moral_evaluation,8
pope_1726,POSEIDON,scale_intensity,9
pope_1726,POSEIDON,social_status,2
pope_1726,SEA,affect_state,8
pope_1726,SEA,agency_capacity,4
pope_1726,SEA,appearance_age,13
pope_1726,SEA,behavior_disposition,9
pope_1726,SEA,color_hue,17
pope_1726,SEA,color_material,8
pope_1726,SEA,luminosity,6
pope_1726,SEA,moral_evaluation,10
pope_1726,SEA,scale_intensity,104
pope_1726,SHIP,appearance_age,4
pope_1726,SHIP,color_hue,2
pope_1726,SHIP,moral_evaluation,2
pope_1726,SHIP,scale_intensity,3
pope_1726,SKY,affect_state,4
pope_1726,SKY,appearance_age,2
pope_1726,SKY,behavior_disposition,4
pope_1726,SKY,color_hue,3
pope_1726,SKY,color_material,3
pope_1726,SKY,luminosity,5
pope_1726,SKY,moral_evaluation,18
pope_1726,SKY,scale_intensity,13
pope_1726,SORROW,affect_state,3
pope_1726,SORROW,appearance_age,3
pope_1726,SORROW,behavior_disposition,3
pope_1726,SORROW,color_hue,2
pope_1726,SORROW,moral_evaluation,7
pope_1726,SORROW,scale_intensity,10
pope_1726,SORROW,social_status,4
pope_1726,SPEAR,behavior_disposition,2
pope_1726,SPEAR,luminosity,6
pope_1726,SPEAR,scale_intensity,3
pope_1726,SPEECH,affect_state,4
pope_1726,SPEECH,behavior_disposition,4
pope_1726,SPEECH,cognitive_evaluation,4
pope_1726,SPEECH,moral_evaluation,10
pope_1726,SPEECH,scale_intensity,4
pope_1726,STORM,affect_state,5
pope_1726,STORM,appearance_age,2
pope_1726,STORM,moral_evaluation,3
pope_1726,STORM,scale_intensity,3
pope_1726,STORM,social_status,3
pope_1726,SUN,behavior_disposition,2
pope_1726,SUN,color_hue,3
pope_1726,SUN,scale_intensity,2
pope_1726,SWORD,agency_capacity,2
pope_1726,SWORD,luminosity,5
pope_1726,TELEMACHUS,affect_state,3
pope_1726,TELEMACHUS,agency_capacity,4
pope_1726,TELEMACHUS,appearance_age,18
pope_1726,TELEMACHUS,behavior_disposition,6
pope_1726,TELEMACHUS,cognitive_evaluation,4
pope_1726,TELEMACHUS,color_hue,4
pope_1726,TELEMACHUS,color_material,7
pope_1726,TELEMACHUS,luminosity,3
pope_1726,TELEMACHUS,moral_evaluation,13
pope_1726,TELEMACHUS,scale_intensity,12
pope_1726,TELEMACHUS,social_status,4
pope_1726,TROY,scale_intensity,2
pope_1726,WAR,affect_state,4
pope_1726,WAR,appearance_age,3
pope_1726,WAR,behavior_disposition,2
pope_1726,WAR,scale_intensity,4
pope_1726,WINE,behavior_disposition,5
pope_1726,WINE,color_complex,10
pope_1726,WINE,luminosity,2
pope_1726,WINE,moral_evaluation,5
pope_1726,WINE,scale_intensity,5
pope_1726,ZEUS,affect_state,7
pope_1726,ZEUS,agency_capacity,5
pope_1726,ZEUS,appearance_age,17
pope_1726,ZEUS,behavior_disposition,23
pope_1726,ZEUS,cognitive_evaluation,5
pope_1726,ZEUS,color_hue,12
pope_1726,ZEUS,color_material,8
pope_1726,ZEUS,luminosity,12
pope_1726,ZEUS,moral_evaluation,30
pope_1726,ZEUS,scale_intensity,41
pope_1726,ZEUS,social_status,5
